INVESTIGATION_ID,AddrLine,House,Street,Type,Direction
5487425,2366 GERRARD ST E,2366,GERRARD,ST,E
5490299,2366 GERRARD ST E,2366,GERRARD,ST,E
5576582,2366 GERRARD ST E,2366,GERRARD,ST,E
5442161,2783 DANFORTH AVE,2783,DANFORTH,AVE,
5420020,23 LUTTRELL AVE,23,LUTTRELL,AVE,
5501409,23 LUTTRELL AVE,23,LUTTRELL,AVE,
5428372,2748 DANFORTH AVE,2748,DANFORTH,AVE,
5442173,2748 DANFORTH AVE,2748,DANFORTH,AVE,
5664358,43 BIGHAM CRES,43,BIGHAM,CRES,
5432403,27 GLADSMORE CRES,27,GLADSMORE,CRES,
5528381,9 HARDISTY DR,9,HARDISTY,DR,
5674394,2089 KIPLING AVE,2089,KIPLING,AVE,
5387970,17 CLEARBROOKE CRCL,17,CLEARBROOKE,CRCL,
5377126,17 CLEARBROOKE CRCL,17,CLEARBROOKE,CRCL,
5511403,2362 ISLINGTON AVE,2362,ISLINGTON,AVE,
5512626,2362 ISLINGTON AVE,2362,ISLINGTON,AVE,
5464873,2362 ISLINGTON AVE,2362,ISLINGTON,AVE,
5494481,2362 ISLINGTON AVE,2362,ISLINGTON,AVE,
5515022,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5533080,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5469649,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5512759,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5516110,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5514970,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5536235,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5614082,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5588496,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5603139,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5559431,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5656538,10-20 BERGAMOT AVE,10-20,BERGAMOT,AVE,
5557392,99 STAVELY CRES,99,STAVELY,CRES,
5556499,99 STAVELY CRES,99,STAVELY,CRES,
5520640,19 BRADFIELD AVE,19,BRADFIELD,AVE,
5489099,19 BRADFIELD AVE,19,BRADFIELD,AVE,
5482441,19 BRADFIELD AVE,19,BRADFIELD,AVE,
5508985,19 BRADFIELD AVE,19,BRADFIELD,AVE,
5497564,14 BYWORTH BLVD,14,BYWORTH,BLVD,
5659627,710 HUMBERWOOD BLVD,710,HUMBERWOOD,BLVD,
5383024,37 SORAUREN AVE,37,SORAUREN,AVE,
5387328,55 TRILLER AVE,55,TRILLER,AVE,
5361234,55 TRILLER AVE,55,TRILLER,AVE,
5363641,55 TRILLER AVE,55,TRILLER,AVE,
5390356,55 TRILLER AVE,55,TRILLER,AVE,
5504130,55 TRILLER AVE,55,TRILLER,AVE,
5452271,55 TRILLER AVE,55,TRILLER,AVE,
5477963,55 TRILLER AVE,55,TRILLER,AVE,
5519108,55 TRILLER AVE,55,TRILLER,AVE,
5517527,55 TRILLER AVE,55,TRILLER,AVE,
5475500,55 TRILLER AVE,55,TRILLER,AVE,
5523143,55 TRILLER AVE,55,TRILLER,AVE,
5472898,55 TRILLER AVE,55,TRILLER,AVE,
5472903,55 TRILLER AVE,55,TRILLER,AVE,
5494457,55 TRILLER AVE,55,TRILLER,AVE,
5523346,55 TRILLER AVE,55,TRILLER,AVE,
5474727,55 TRILLER AVE,55,TRILLER,AVE,
5471903,55 TRILLER AVE,55,TRILLER,AVE,
5591699,55 TRILLER AVE,55,TRILLER,AVE,
5577999,55 TRILLER AVE,55,TRILLER,AVE,
5589660,55 TRILLER AVE,55,TRILLER,AVE,
5664479,55 TRILLER AVE,55,TRILLER,AVE,
5664485,55 TRILLER AVE,55,TRILLER,AVE,
5593013,55 TRILLER AVE,55,TRILLER,AVE,
5562177,55 TRILLER AVE,55,TRILLER,AVE,
5564338,55 TRILLER AVE,55,TRILLER,AVE,
5627681,55 TRILLER AVE,55,TRILLER,AVE,
5577533,55 TRILLER AVE,55,TRILLER,AVE,
5682389,55 TRILLER AVE,55,TRILLER,AVE,
5734165,55 TRILLER AVE,55,TRILLER,AVE,
5433439,96 STANLEY TER,96,STANLEY,TER,
5661268,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5669304,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5669314,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5725441,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5669529,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5674375,51 STEVENHARRIS DR,51,STEVENHARRIS,DR,
5707931,268 SYMINGTON AVE,268,SYMINGTON,AVE,
5671356,145 MEDLAND ST,145,MEDLAND,ST,
5444865,79 ROSETHORN AVE,79,ROSETHORN,AVE,
5590789,27 PALMERSTON GDNS,27,PALMERSTON,GDNS,
5363568,897 MANNING AVE,897,MANNING,AVE,
5477415,49 DUNDONALD ST,49,DUNDONALD,ST,
5493783,49 DUNDONALD ST,49,DUNDONALD,ST,
5493810,49 DUNDONALD ST,49,DUNDONALD,ST,
5533774,422 LESLIE ST,422,LESLIE,ST,
5536298,422 LESLIE ST,422,LESLIE,ST,
5495912,10 BLOOMFIELD AVE,10,BLOOMFIELD,AVE,
5450483,10 BLOOMFIELD AVE,10,BLOOMFIELD,AVE,
5468655,2000 DANFORTH AVE,2000,DANFORTH,AVE,
5700184,367 WOLVERLEIGH BLVD,367,WOLVERLEIGH,BLVD,
5468195,50 ELVINA GDNS,50,ELVINA,GDNS,
5471146,50 ELVINA GDNS,50,ELVINA,GDNS,
5471201,50 ELVINA GDNS,50,ELVINA,GDNS,
5471219,50 ELVINA GDNS,50,ELVINA,GDNS,
5726887,119 CHERITAN AVE,119,CHERITAN,AVE,
5723266,451 ROSEWELL AVE,451,ROSEWELL,AVE,
5687870,451 ROSEWELL AVE,451,ROSEWELL,AVE,
5371591,36 LAWRENCE AVE W,36,LAWRENCE,AVE,W
5667256,14 THISTLE DOWN BLVD,14,THISTLE DOWN,BLVD,
5652104,14 THISTLE DOWN BLVD,14,THISTLE DOWN,BLVD,
5660600,14 THISTLE DOWN BLVD,14,THISTLE DOWN,BLVD,
5669185,14 THISTLE DOWN BLVD,14,THISTLE DOWN,BLVD,
5706210,72 BARKWIN DR,72,BARKWIN,DR,
5660004,37 CALSTOCK DR,37,CALSTOCK,DR,
5655015,37 CALSTOCK DR,37,CALSTOCK,DR,
5611411,129 THISTLE DOWN BLVD,129,THISTLE DOWN,BLVD,
5665790,129 THISTLE DOWN BLVD,129,THISTLE DOWN,BLVD,
5715877,31 DUNTROON CRES,31,DUNTROON,CRES,
5456644,467 SILVERSTONE DR,467,SILVERSTONE,DR,
5555112,73 THIRTEENTH ST,73,THIRTEENTH,ST,
5693734,73 THIRTEENTH ST,73,THIRTEENTH,ST,
5706563,73 THIRTEENTH ST,73,THIRTEENTH,ST,
5619533,5 THIRTY THIRD ST,5,THIRTY THIRD,ST,
5441217,95 TENTH ST,95,TENTH,ST,
5730864,336 PACIFIC AVE,336,PACIFIC,AVE,
5602101,128 ANNETTE ST,128,ANNETTE,ST,
5529892,1383 DAVENPORT RD,1383,DAVENPORT,RD,
5446614,1383 DAVENPORT RD,1383,DAVENPORT,RD,
5467406,1383 DAVENPORT RD,1383,DAVENPORT,RD,
5492634,1150 DAVENPORT RD,1150,DAVENPORT,RD,
5467424,1150 DAVENPORT RD,1150,DAVENPORT,RD,
5524149,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5481050,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5486965,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5479987,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5462942,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5527314,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5590018,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5585121,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5618942,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5585508,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5583329,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5599598,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5620731,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5579673,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5614522,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5586752,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5559257,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5728642,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5717296,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5724599,10 MOUNT ROYAL AVE,10,MOUNT ROYAL,AVE,
5707782,157 ESSEX ST,157,ESSEX,ST,
5530564,297 WOODFIELD RD,297,WOODFIELD,RD,
5488758,297 WOODFIELD RD,297,WOODFIELD,RD,
5450779,297 WOODFIELD RD,297,WOODFIELD,RD,
5536296,297 WOODFIELD RD,297,WOODFIELD,RD,
5500388,372 COXWELL AVE,372,COXWELL,AVE,
5500392,372 COXWELL AVE,372,COXWELL,AVE,
5500424,372 COXWELL AVE,372,COXWELL,AVE,
5500433,372 COXWELL AVE,372,COXWELL,AVE,
5536277,372 COXWELL AVE,372,COXWELL,AVE,
5470454,474 KINGSTON RD,474,KINGSTON,RD,
5445650,474 KINGSTON RD,474,KINGSTON,RD,
5481230,474 KINGSTON RD,474,KINGSTON,RD,
5505580,474 KINGSTON RD,474,KINGSTON,RD,
5470193,474 KINGSTON RD,474,KINGSTON,RD,
5212724,147 DAWLISH AVE,147,DAWLISH,AVE,
5370189,147 DAWLISH AVE,147,DAWLISH,AVE,
5367119,38 KAPPELE AVE,38,KAPPELE,AVE,
5421572,3344 YONGE ST,3344,YONGE,ST,
5590165,219 GREER RD,219,GREER,RD,
5593771,219 GREER RD,219,GREER,RD,
5706335,220 ALDERCREST RD,220,ALDERCREST,RD,
5412395,12 BATER AVE,12,BATER,AVE,
5449923,12 BATER AVE,12,BATER,AVE,
5451143,12 BATER AVE,12,BATER,AVE,
5487926,12 BATER AVE,12,BATER,AVE,
5450569,12 BATER AVE,12,BATER,AVE,
5464513,12 BATER AVE,12,BATER,AVE,
5450520,12 BATER AVE,12,BATER,AVE,
5605551,12 BATER AVE,12,BATER,AVE,
5575953,12 BATER AVE,12,BATER,AVE,
5615784,12 BATER AVE,12,BATER,AVE,
5690558,12 BATER AVE,12,BATER,AVE,
5732121,12 BATER AVE,12,BATER,AVE,
5703879,12 BATER AVE,12,BATER,AVE,
5396785,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5464562,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5649186,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5646077,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5562166,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5601313,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5639532,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5635694,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5610514,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5642716,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5650163,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5642437,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5718248,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5648769,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5648771,1175 BROADVIEW AVE,1175,BROADVIEW,AVE,
5482654,1096 PAPE AVE,1096,PAPE,AVE,
5543236,47 LANKIN BLVD,47,LANKIN,BLVD,
5398001,480 CALEDONIA RD,480,CALEDONIA,RD,
5397841,480 CALEDONIA RD,480,CALEDONIA,RD,
5395085,480 CALEDONIA RD,480,CALEDONIA,RD,
5400194,480 CALEDONIA RD,480,CALEDONIA,RD,
5495689,480 CALEDONIA RD,480,CALEDONIA,RD,
5478041,480 CALEDONIA RD,480,CALEDONIA,RD,
5465457,480 CALEDONIA RD,480,CALEDONIA,RD,
5667967,480 CALEDONIA RD,480,CALEDONIA,RD,
5654477,480 CALEDONIA RD,480,CALEDONIA,RD,
5665184,480 CALEDONIA RD,480,CALEDONIA,RD,
5676812,2 RUTHVEN PL,2,RUTHVEN,PL,
5381956,17 BEECHWOOD AVE,17,BEECHWOOD,AVE,
5389760,17 BEECHWOOD AVE,17,BEECHWOOD,AVE,
5569380,17 BEECHWOOD AVE,17,BEECHWOOD,AVE,
5361684,97 RAGLAN AVE,97,RAGLAN,AVE,
5553430,97 RAGLAN AVE,97,RAGLAN,AVE,
5636649,14 DANIELS ST,14,DANIELS,ST,
5596548,1669 KIPLING AVE,1669,KIPLING,AVE,
5442773,16 NUGENT RD,16,NUGENT,RD,
5442783,16 NUGENT RD,16,NUGENT,RD,
5508389,16 NUGENT RD,16,NUGENT,RD,
5537627,16 NUGENT RD,16,NUGENT,RD,
5537629,16 NUGENT RD,16,NUGENT,RD,
5537632,16 NUGENT RD,16,NUGENT,RD,
5627633,16 NUGENT RD,16,NUGENT,RD,
5699612,16 NUGENT RD,16,NUGENT,RD,
5696445,16 NUGENT RD,16,NUGENT,RD,
5447442,202-204 O'CONNOR DR,202-204,O'CONNOR,DR,
5667027,202-204 O'CONNOR DR,202-204,O'CONNOR,DR,
5459840,7 BEECHWOOD CRES,7,BEECHWOOD,CRES,
5459845,7 BEECHWOOD CRES,7,BEECHWOOD,CRES,
5622664,7 BEECHWOOD CRES,7,BEECHWOOD,CRES,
4983001,33 BEECHWOOD DR,33,BEECHWOOD,DR,
4969235,33 BEECHWOOD DR,33,BEECHWOOD,DR,
5430337,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5471726,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5471730,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5517708,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5495135,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5595055,57 CHAMBERLAIN AVE,57,CHAMBERLAIN,AVE,
5603836,68 CHAMBERLAIN AVE,68,CHAMBERLAIN,AVE,
5370170,6 ROCKCLIFFE BLVD,6,ROCKCLIFFE,BLVD,
5705016,225 WELLESLEY ST E,225,WELLESLEY,ST,E
5496224,39 DAVIES CRES,39,DAVIES,CRES,
5360444,55-57 HUMEWOOD DR,55-57,HUMEWOOD,DR,
5664612,55-57 HUMEWOOD DR,55-57,HUMEWOOD,DR,
5627278,55-57 HUMEWOOD DR,55-57,HUMEWOOD,DR,
5627280,55-57 HUMEWOOD DR,55-57,HUMEWOOD,DR,
5515057,1126 ROSELAWN AVE,1126,ROSELAWN,AVE,
5515089,1126 ROSELAWN AVE,1126,ROSELAWN,AVE,
5515090,1126 ROSELAWN AVE,1126,ROSELAWN,AVE,
5514254,1126 ROSELAWN AVE,1126,ROSELAWN,AVE,
5547574,94 BEXLEY CRES,94,BEXLEY,CRES,
5475958,15 BONNYVIEW DR,15,BONNYVIEW,DR,
5467526,32 HIGH ST,32,HIGH,ST,
5622516,32 HIGH ST,32,HIGH,ST,
5429816,14 ALDGATE AVE,14,ALDGATE,AVE,
5456157,14 ALDGATE AVE,14,ALDGATE,AVE,
5575724,54 STEPHEN DR,54,STEPHEN,DR,
5426108,176 BERRY RD,176,BERRY,RD,
5422561,176 BERRY RD,176,BERRY,RD,
5420593,176 BERRY RD,176,BERRY,RD,
5464232,176 BERRY RD,176,BERRY,RD,
5449109,176 BERRY RD,176,BERRY,RD,
5457425,176 BERRY RD,176,BERRY,RD,
5493458,176 BERRY RD,176,BERRY,RD,
5493475,176 BERRY RD,176,BERRY,RD,
5628225,176 BERRY RD,176,BERRY,RD,
5627122,176 BERRY RD,176,BERRY,RD,
5616222,176 BERRY RD,176,BERRY,RD,
5619251,176 BERRY RD,176,BERRY,RD,
5674317,176 BERRY RD,176,BERRY,RD,
5488099,31 KING EDWARD AVE,31,KING EDWARD,AVE,
5440462,31 KING EDWARD AVE,31,KING EDWARD,AVE,
5490323,31 KING EDWARD AVE,31,KING EDWARD,AVE,
5479180,32 KING EDWARD AVE,32,KING EDWARD,AVE,
5482662,32 KING EDWARD AVE,32,KING EDWARD,AVE,
5706528,47 COLERIDGE AVE,47,COLERIDGE,AVE,
5455797,55-57 CLAXTON BLVD,55-57,CLAXTON,BLVD,
5385429,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5391246,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5390922,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5478985,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5517328,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5516489,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5558202,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5558206,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5557787,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5604936,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5556497,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5705873,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5705876,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5706922,1596-1598 BATHURST ST,1596-1598,BATHURST,ST,
5409019,465 SILVERTHORN AVE,465,SILVERTHORN,AVE,
5385967,30 COMMODORE AVE,30,COMMODORE,AVE,
5385851,30 COMMODORE AVE,30,COMMODORE,AVE,
5524986,38 GOODWOOD PARK CRES,38,GOODWOOD PARK,CRES,
5650324,8 ROSTREVOR RD,8,ROSTREVOR,RD,
5538758,184 GLEN CEDAR RD,184,GLEN CEDAR,RD,
5378351,385 WINONA DR,385,WINONA,DR,
5381824,385 WINONA DR,385,WINONA,DR,
5495280,385 WINONA DR,385,WINONA,DR,
5509511,385 WINONA DR,385,WINONA,DR,
5659001,2529 EGLINTON AVE W,2529,EGLINTON,AVE,W
5390986,2577 EGLINTON AVE W,2577,EGLINTON,AVE,W
5577804,33 MILL COVE,33,MILL COVE,,
5674205,4208 DUNDAS ST W,4208,DUNDAS,ST,W
5497154,49 MABELLE AVE,49,MABELLE,AVE,
5471033,49 MABELLE AVE,49,MABELLE,AVE,
5560894,49 MABELLE AVE,49,MABELLE,AVE,
5620297,49 MABELLE AVE,49,MABELLE,AVE,
5669495,49 MABELLE AVE,49,MABELLE,AVE,
5647707,37 MATTICE RD,37,MATTICE,RD,
5375313,180 BURNHAMTHORPE RD,180,BURNHAMTHORPE,RD,
5534878,542 MAIN ST,542,MAIN,ST,
5448328,10 HAMSTEAD AVE,10,HAMSTEAD,AVE,
5701766,10 HAMSTEAD AVE,10,HAMSTEAD,AVE,
5480644,93 MALLORY CRES,93,MALLORY,CRES,
5682490,93 MALLORY CRES,93,MALLORY,CRES,
5682492,93 MALLORY CRES,93,MALLORY,CRES,
5600524,12 WINNETT AVE,12,WINNETT,AVE,
5393666,1733 KEELE ST,1733,KEELE,ST,
5358838,1733 KEELE ST,1733,KEELE,ST,
5392007,1733 KEELE ST,1733,KEELE,ST,
5566344,1733 KEELE ST,1733,KEELE,ST,
5722433,803 WINDERMERE AVE,803,WINDERMERE,AVE,
5455133,45 MONTYE AVE,45,MONTYE,AVE,
5536902,45 MONTYE AVE,45,MONTYE,AVE,
5464026,45 MONTYE AVE,45,MONTYE,AVE,
5532019,45 MONTYE AVE,45,MONTYE,AVE,
5464937,2844-2846 BLOOR ST W,2844-2846,BLOOR,ST,W
5464958,2844-2846 BLOOR ST W,2844-2846,BLOOR,ST,W
5388587,2844-2846 BLOOR ST W,2844-2846,BLOOR,ST,W
5578840,1470 ISLINGTON AVE,1470,ISLINGTON,AVE,
5697969,2 FRIARS LANE,2,FRIARS,LANE,
5463705,59 WESTHAMPTON DR,59,WESTHAMPTON,DR,
5590672,25 OXLEY ST,25,OXLEY,ST,
5378091,17 TRENTON AVE,17,TRENTON,AVE,
5393332,110 BARKER AVE,110,BARKER,AVE,
5393173,110 BARKER AVE,110,BARKER,AVE,
5401637,110 BARKER AVE,110,BARKER,AVE,
5363714,110 BARKER AVE,110,BARKER,AVE,
5422207,110 BARKER AVE,110,BARKER,AVE,
5514367,110 BARKER AVE,110,BARKER,AVE,
5665589,110 BARKER AVE,110,BARKER,AVE,
5665594,110 BARKER AVE,110,BARKER,AVE,
5509048,857 COXWELL AVE,857,COXWELL,AVE,
5503240,147 VIRGINIA AVE,147,VIRGINIA,AVE,
5529458,147 VIRGINIA AVE,147,VIRGINIA,AVE,
5423007,103 LONBOROUGH AVE,103,LONBOROUGH,AVE,
5662807,123 LONBOROUGH AVE,123,LONBOROUGH,AVE,
5674705,123 LONBOROUGH AVE,123,LONBOROUGH,AVE,
5546357,3100 BLOOR ST W,3100,BLOOR,ST,W
5699489,30 FOCH AVE,30,FOCH,AVE,
5698137,30 FOCH AVE,30,FOCH,AVE,
5698140,30 FOCH AVE,30,FOCH,AVE,
5472817,29 OLD OAK RD,29,OLD OAK,RD,
5430808,78 ALLANBROOKE DR,78,ALLANBROOKE,DR,
5434031,78 ALLANBROOKE DR,78,ALLANBROOKE,DR,
5363397,78 ALLANBROOKE DR,78,ALLANBROOKE,DR,
5367131,8 REDCAR AVE,8,REDCAR,AVE,
5431737,39 PAULART DR,39,PAULART,DR,
5429929,39 PAULART DR,39,PAULART,DR,
5696780,54 HARJOLYN DR,54,HARJOLYN,DR,
5467162,23 GREENFIELD DR,23,GREENFIELD,DR,
5676446,31 SHAVER AVE S,31,SHAVER,AVE,S
5470195,688 COSBURN AVE,688,COSBURN,AVE,
5463607,688 COSBURN AVE,688,COSBURN,AVE,
5576583,688 COSBURN AVE,688,COSBURN,AVE,
5679953,688 COSBURN AVE,688,COSBURN,AVE,
5465617,489 PLAINS RD,489,PLAINS,RD,
5649182,333 WOODMOUNT AVE,333,WOODMOUNT,AVE,
5704567,4 VANDERHOOF AVE,4,VANDERHOOF,AVE,
5705309,4 VANDERHOOF AVE,4,VANDERHOOF,AVE,
5385685,354 NORTHCLIFFE BLVD,354,NORTHCLIFFE,BLVD,
5383349,354 NORTHCLIFFE BLVD,354,NORTHCLIFFE,BLVD,
5510565,354 NORTHCLIFFE BLVD,354,NORTHCLIFFE,BLVD,
5570476,354 NORTHCLIFFE BLVD,354,NORTHCLIFFE,BLVD,
5592361,63 ROGERS RD,63,ROGERS,RD,
